"","Region","LocalityName","LocalityCode","Treatment","Year","Years_Since_Exclosure","Birch_Volume_m3","Birch_Volume_m3_ha","Pine_Volume_m3","Pine_Volume_m3_ha","Spruce_Volume_m3","Spruce_Volume_m3_ha"
"363","Telemark","notodden5","5NOB","B",2017,8,0.00573666947368421,1.14127412952653,0.00366097915656811,0.728328661655266,0.00503353880093434,1.00139072676694
"364","Telemark","notodden5","5NOB","B",2018,9,0.00609926450526316,1.21341011904697,0.00366097915656811,0.728328661655266,0.0135155982351415,2.68884283495858
"365","Telemark","notodden5","5NOUB","UB",2010,1,0.000642956210526316,0.127912073871121,9.06852884149297e-05,0.0180412648961878,0.000988009343368804,0.196558213522654
"366","Telemark","notodden5","5NOUB","UB",2011,2,0.00103811557894737,0.206526532362723,0.000181370576829859,0.0360825297923756,0.000988009343368804,0.196558213522654
"367","Telemark","notodden5","5NOUB","UB",2012,3,0.00226829789473684,0.451263527940386,0.000272055865244789,0.0541237946885635,0.000988009343368804,0.196558213522654
"368","Telemark","notodden5","5NOUB","UB",2013,4,0.002383652,0.474212498013604,0.000634797018904508,0.126288854273315,0.00197601868673761,0.393116427045307
"369","Telemark","notodden5","5NOUB","UB",2014,5,0.00343449094736842,0.683270264097564,0.000634797018904508,0.126288854273315,0.00197601868673761,0.393116427045307
"370","Telemark","notodden5","5NOUB","UB",2015,6,0.00688651705263158,1.37002903701618,0.000634797018904508,0.126288854273315,0.00395203737347521,0.786232854090614
"371","Telemark","notodden5","5NOUB","UB",2016,7,0.00986204694736842,1.96199190084753,0.00199507634512845,0.396907827716132,0.00642206073189722,1.27762838789725
"372","Telemark","notodden5","5NOUB","UB",2017,8,0.00969305157894737,1.92837134054272,0.00281124394086282,0.559279211781822,0.00716306773942383,1.42504704803924
"373","Telemark","notodden5","5NOUB","UB",2018,9,0.0120462136842105,2.39651806672917,0.00344604095976733,0.685568066055138,0.00938608876200364,1.86730302846521
"374","Telemark","notodden6","6NOB","B",2010,1,0.000772489768421053,0.153681956415155,0.00399379544352883,0.794540358169378,0.00060168699714508,0.119701824737198
"375","Telemark","notodden6","6NOB","B",2011,2,0.000966650442105263,0.192308995128773,0.00532506059137178,1.05938714422584,0.00060168699714508,0.119701824737198
"376","Telemark","notodden6","6NOB","B",2012,3,0.00138467924210526,0.27547318247224,0.0104837130392632,2.08566844019462,0.00060168699714508,0.119701824737198
"377","Telemark","notodden6","6NOB","B",2013,4,0.00150453465263158,0.299317658774204,0.0124806107610276,2.48293861927931,0.00128235141448222,0.255115707994662
"378","Telemark","notodden6","6NOB","B",2014,5,0.00150453465263158,0.299317658774204,0.0144775084827921,2.880208798364,0.00128235141448222,0.255115707994662
"379","Telemark","notodden6","6NOB","B",2015,6,0.00125093465263158,0.248865541814073,0.0198025690741638,3.93959594258984,0.00196301583181936,0.390529591252125
"380","Telemark","notodden6","6NOB","B",2016,7,0.00246445322105263,0.490287390186587,0.0281229762481823,5.59488835544272,0.00725608616662341,1.44355247614855
"381","Telemark","notodden6","6NOB","B",2017,8,0.00235738728421053,0.468987298830105,0.0344464857004362,6.8529105892109,0.0114322930184272,2.27438243094706
"382","Telemark","notodden6","6NOB","B",2018,9,0.00247724269473684,0.492831775132069,0.0440981580222976,8.77304978812023,0.0149673241629899,2.97765453174825
"383","Telemark","notodden6","6NOUB","UB",2010,1,0.00100900905263158,0.200735972938483,0.000634797018904508,0.126288854273315,0.000247002335842201,0.0491395533806634
"384","Telemark","notodden6","6NOUB","UB",2011,2,0.0011226132631579,0.223336812515127,0.000997538172564227,0.198453913858066,0.000247002335842201,0.0491395533806634
"385","Telemark","notodden6","6NOUB","UB",2012,3,0.00146097052631579,0.290650851218408,0.00226713221037324,0.451031622404695,0.000247002335842201,0.0491395533806634
"386","Telemark","notodden6","6NOUB","UB",2013,4,0.00206063347368421,0.409950004046832,0.00444357913233156,0.884021979913204,0.000247002335842201,0.0491395533806634
"387","Telemark","notodden6","6NOUB","UB",2014,5,0.00290205810526316,0.577346115740665,0.00807099066892875,1.60567257576072,0.000494004671684402,0.0982791067613268
"388","Telemark","notodden6","6NOUB","UB",2015,6,0.00511716126315789,1.01802688703743,0.00825236124575861,1.64175510555309,0.000494004671684402,0.0982791067613268
"389","Telemark","notodden6","6NOUB","UB",2016,7,0.00814361810526315,1.62012134513161,0.0198600781628696,3.95103701226513,0.000494004671684402,0.0982791067613268
"390","Telemark","notodden6","6NOUB","UB",2017,8,0.00654764189473683,1.30261196642869,0.0222178956616578,4.42010989956601,0.000494004671684402,0.0982791067613268
"391","Telemark","notodden6","6NOUB","UB",2018,9,0.00816632294736842,1.62463832994807,0.0184997988366457,3.68041803882232,0.001235011679211,0.245697766903317
"392","Trøndelag","bratsberg","BRB","B",2009,1,0.000411553515789473,0.0818759704809289,0.000166408143480368,0.0331058482570574,0.013476349597716,2.68103456663873
"393","Trøndelag","bratsberg","BRB","B",2010,2,0.0010662643368421,0.212126549813778,0.000166408143480368,0.0331058482570574,0.0137771930962886,2.74088547900733
"394","Trøndelag","bratsberg","BRB","B",2011,3,0.00084334854736842,0.167778862578817,0.000166408143480368,0.0331058482570574,0.0141570140150532,2.81644844989619
"395","Trøndelag","bratsberg","BRB","B",2012,4,0.000917653810526315,0.182561424990471,0.000166408143480368,0.0331058482570574,0.0138561705164806,2.75659753752759
"396","Trøndelag","bratsberg","BRB","B",2013,5,0.00109584884210526,0.218012200128228,0.000166408143480368,0.0331058482570574,0.0140065922657669,2.78652299371189
"397","Trøndelag","bratsberg","BRB","B",2014,6,0.0014226544,0.283028100089293,0.000832040717401841,0.165529241285287,0.0140065922657669,2.78652299371189
"398","Trøndelag","bratsberg","BRB","B",2015,7,0.00160414854736842,0.319135213459209,0.000832040717401841,0.165529241285287,0.0140065922657669,2.78652299371189
"399","Trøndelag","bratsberg","BRB","B",2016,8,0.0133039192421053,2.64673063734554,0.000832040717401841,0.165529241285287,0.0151855437321567,3.02106793563862
"400","Trøndelag","bratsberg","BRB","B",2017,9,0.0195014017684211,3.87968061083155,0.000998448860882209,0.198635089542345,0.0192206851803789,3.82383382008805
"401","Trøndelag","bratsberg","BRB","B",2018,10,0.0148268181894737,2.94970175647445,0.000998448860882209,0.198635089542345,0.0192206851803789,3.82383382008805
"402","Trøndelag","bratsberg","BRUB","UB",2009,1,0.000927672210526317,0.184554522342811,9.06852884149297e-05,0.0180412648961878,0.00741007007526602,1.4741866014199
"403","Trøndelag","bratsberg","BRUB","UB",2010,2,0.00224235221052632,0.446101798072877,9.06852884149297e-05,0.0180412648961878,0.00864508175447703,1.71988436832322
"404","Trøndelag","bratsberg","BRUB","UB",2011,3,0.00344554442105263,0.685469282816537,9.06852884149297e-05,0.0180412648961878,0.00839807941863483,1.67074481494255
"405","Trøndelag","bratsberg","BRUB","UB",2012,4,0.00591160526315789,1.17607649904955,9.06852884149297e-05,0.0180412648961878,0.01235011679211,2.45697766903317
"406","Trøndelag","bratsberg","BRUB","UB",2013,5,0.0098325214736842,1.95611799449256,0.000181370576829859,0.0360825297923756,0.0167961588372697,3.34148962988511
"407","Trøndelag","bratsberg","BRUB","UB",2014,6,0.0161661248421053,3.21614834907717,0.000181370576829859,0.0360825297923756,0.0266762522709576,5.30707176511164
"408","Trøndelag","bratsberg","BRUB","UB",2015,7,0.0210019185263158,4.17819893484551,0.000544111730489578,0.108247589377127,0.0318633013236439,6.33900238610557
"409","Trøndelag","bratsberg","BRUB","UB",2016,8,0.106290142736842,21.1457520231394,0.000362741153659719,0.0721650595847513,0.0521174928627043,10.36844576332
"410","Trøndelag","bratsberg","BRUB","UB",2017,9,0.128845845473684,25.6330665049892,0.000906852884149297,0.180412648961878,0.0432254087723851,8.59942184161608
"411","Trøndelag","bratsberg","BRUB","UB",2018,10,0.121289057684211,24.1296913417502,0.00145096461463888,0.288660238339005,0.0521174928627043,10.3684457633199
"412","Hedmark","didrik_holmsen","DHB","B",2013,1,0.00104205541052632,0.207310336951147,0.000998448860882209,0.198635089542345,0.00961398909940307,1.912642360002
"413","Hedmark","didrik_holmsen","DHB","B",2014,2,0.00104205541052632,0.207310336951147,0.000998448860882209,0.198635089542345,0.0132053983908643,2.62713053675476
"414","Hedmark","didrik_holmsen","DHB","B",2015,3,0.00157993962105263,0.314319000596578,0.00249612215220553,0.496587723855863,0.0191133986504023,3.80248984312186
"415","Hedmark","didrik_holmsen","DHB","B",2016,4,0.00364120555789474,0.724394829190787,0.00382738730004847,0.761434509912321,0.0315443290942123,6.27554487732672
"416","Hedmark","didrik_holmsen","DHB","B",2017,5,0.00456836345263158,0.908847031658342,0.00416020358700922,0.827646206426438,0.0413352257980794,8.22338188697996
"417","Hedmark","didrik_holmsen","DHB","B",2018,6,0.00642157953684211,1.27753265718273,0.00416020358700922,0.827646206426438,0.0499809499091616,9.94339404808936
"418","Hedmark","didrik_holmsen","DHUB","UB",2013,1,0.00121737894736842,0.242189846362116,0,0,0.00642206073189722,1.27762838789725
"419","Hedmark","didrik_holmsen","DHUB","UB",2014,2,0.00277951684210526,0.552967306035285,0,0,0.0180311705164807,3.58718739678843
"420","Hedmark","didrik_holmsen","DHUB","UB",2015,3,0.00399410147368421,0.794601240934332,0,0,0.0276642616143265,5.5036299786343
"421","Hedmark","didrik_holmsen","DHUB","UB",2016,4,0.00546184021052631,1.08659858485418,0,0,0.0597745652738126,11.8917719181205
"422","Hedmark","didrik_holmsen","DHUB","UB",2017,5,0.00629931852631578,1.25320960196689,0,0,0.0716306773942381,14.2504704803924
"423","Hedmark","didrik_holmsen","DHUB","UB",2018,6,0.0077379507368421,1.53941638646249,0,0,0.0775587334544509,15.4298197615283
"424","Hedmark","fet_3","FKB","B",2013,1,0.000622779536842105,0.123898052181128,0,0,0.00128235141448222,0.255115707994662
"425","Hedmark","fet_3","FKB","B",2014,2,0.00105457456842105,0.209800944279016,0,0,0.00317392291720737,0.631431901582752
"426","Hedmark","fet_3","FKB","B",2015,3,0.00128051915789474,0.254751192128523,0,0,0.00503353880093434,1.00139072676694
"427","Hedmark","fet_3","FKB","B",2016,4,0.00325276126315789,0.64711629216177,0,0,0.0121542694004672,2.41801506844365
"428","Hedmark","fet_3","FKB","B",2017,5,0.003178456,0.632333729750117,0,0,0.016125499610693,3.20806621608527
"429","Hedmark","fet_3","FKB","B",2018,6,0.00424226433684211,0.843971673888603,0,0,0.0365646249675577,7.27430100736018
"430","Hedmark","fet_3","FKUB","UB",2013,1,0.00190723578947369,0.379432504420638,9.06852884149297e-05,0.0180412648961878,0.00370503503763301,0.73709330070995
"431","Hedmark","fet_3","FKUB","UB",2014,2,0.00362987852631579,0.722141387857854,0.000362741153659719,0.0721650595847513,0.00444604204515961,0.88451196085194
"432","Hedmark","fet_3","FKUB","UB",2015,3,0.00624084652631579,1.2415769671763,0.000362741153659719,0.0721650595847513,0.00765707241110823,1.52332615480057
"433","Hedmark","fet_3","FKUB","UB",2016,4,0.0110101155789474,2.1903928980032,0.000816167595734367,0.16237138406569,0.00938608876200363,1.86730302846521
"434","Hedmark","fet_3","FKUB","UB",2017,5,0.014499507368421,2.88458533760196,0.000816167595734367,0.16237138406569,0.0197601868673761,3.93116427045307
"435","Hedmark","fet_3","FKUB","UB",2018,6,0.0180392995789474,3.58880462238128,0,0,0.0279112639501687,5.55276953201496
"436","Trøndelag","selbu_flub","FLB","B",2009,1,0.00110039503157895,0.21891663578694,0,0,0.00249325849987023,0.496018018325288
"437","Trøndelag","selbu_flub","FLB","B",2010,2,0.00141536345263158,0.281577612197409,0,0,0.00352178821697379,0.700637504067714
"438","Trøndelag","selbu_flub","FLB","B",2011,3,0.00350926711578947,0.698146510134667,0,0,0.013338930703348,2.65369594624762
"439","Trøndelag","selbu_flub","FLB","B",2012,4,0.0101347513263158,2.01624471323788,0,0,0.0254482416298988,5.06276681049417
"440","Trøndelag","selbu_flub","FLB","B",2013,5,0.0125170432842105,2.49018663947165,0,0,0.0460660978458344,9.16455897639932
"441","Trøndelag","selbu_flub","FLB","B",2014,6,0.0158896432842105,3.1611440908113,0,0,0.064717291720737,12.8750961010944
"442","Trøndelag","selbu_flub","FLB","B",2015,7,0.0115927668210526,2.3063076796028,0,0,0.0556483713989099,11.0708917289377
"443","Trøndelag","selbu_flub","FLB","B",2016,8,0.038586824,7.67660472227122,0,0,0.0956469309628859,19.0283523178907
"444","Trøndelag","selbu_flub","FLB","B",2017,9,0.00957380016842105,1.90464702622279,0,0,0.0825579353750323,16.424379382997
"445","Trøndelag","selbu_flub","FLB","B",2018,10,0.00913703056842105,1.81775447518245,0,0,0.0563573449260316,11.2119375306411
"446","Trøndelag","selbu_flub","FLUB","UB",2009,1,0.00137822273684211,0.274188701562577,0,0,0.00296402803010641,0.58967464056796
"447","Trøndelag","selbu_flub","FLUB","UB",2010,2,0.00403747473684211,0.803230077471338,0,0,0.00666906306773943,1.32676794127791
"448","Trøndelag","selbu_flub","FLUB","UB",2011,3,0.00856103578947368,1.7031639548517,0,0,0.00988009343368803,1.96558213522654
"449","Trøndelag","selbu_flub","FLUB","UB",2012,4,0.0131591930526316,2.61793827678355,0,0,0.0207481962107449,4.12772248397572
"450","Trøndelag","selbu_flub","FLUB","UB",2013,5,0.0183073183157895,3.64212525589336,0,0,0.0296402803010641,5.8967464056796
"451","Trøndelag","selbu_flub","FLUB","UB",2014,6,0.0262770578947368,5.2276545673241,0,0,0.0377913573838567,7.51835166724149
"452","Trøndelag","selbu_flub","FLUB","UB",2015,7,0.0250734294736842,4.98820030125358,0,0,0.0607625746171813,12.0883301316432
"453","Trøndelag","selbu_flub","FLUB","UB",2016,8,0.0679778875789474,13.5237710364183,0,0,0.0501414741759666,9.97532933627463
"454","Trøndelag","selbu_flub","FLUB","UB",2017,9,0.073412996631579,14.6050516263806,0,0,0.0484124578250712,9.63135246261
"455","Trøndelag","selbu_flub","FLUB","UB",2018,10,0.0598640538947368,11.9095751135837,0,0,0.0644676096548142,12.8254234323531
"456","Trøndelag","hi_tydal","HIB","B",2009,1,0.00124900555789474,0.248481760610247,0,0,0.00249325849987023,0.496018018325288
"457","Trøndelag","hi_tydal","HIB","B",2010,2,0.00178688976842105,0.355490424255678,0,0,0.0030235011679211,0.601506445398452
"458","Trøndelag","hi_tydal","HIB","B",2011,3,0.00283197397894737,0.563403321821371,0,0,0.00561080327017909,1.11623384395647
"459","Trøndelag","hi_tydal","HIB","B",2012,4,0.00257837397894737,0.51295120486124,0.000166408143480368,0.0331058482570574,0.00731999740461979,1.45626721295636
"460","Trøndelag","hi_tydal","HIB","B",2013,5,0.00429701608421053,0.854864187934357,0.000166408143480368,0.0331058482570574,0.0117030041526084,2.32823869989075
"461","Trøndelag","hi_tydal","HIB","B",2014,6,0.00429701608421053,0.854864187934357,0.000166408143480368,0.0331058482570574,0.0207285491824552,4.12381383188902
"462","Trøndelag","hi_tydal","HIB","B",2015,7,0.00612257675789474,1.21804794434812,0.000166408143480368,0.0331058482570574,0.0229586296392421,4.56747424212686
"463","Trøndelag","hi_tydal","HIB","B",2016,8,0.0098321696,1.95604799144733,0.000166408143480368,0.0331058482570574,0.0411884505580067,8.19418188075363
"464","Trøndelag","hi_tydal","HIB","B",2017,9,0.0291284061473684,5.79491227842754,0.000166408143480368,0.0331058482570574,0.0353030495717623,7.02331855695523
"465","Trøndelag","hi_tydal","HIB","B",2018,10,0.0357858383157895,7.11936632580655,0.000166408143480368,0.0331058482570574,0.0427435764339475,8.50356434361125
"466","Trøndelag","hi_tydal","HIUB","UB",2009,1,0.00138321347368421,0.275181577110192,9.06852884149297e-05,0.0180412648961878,0.00271702569426421,0.540535087187297
"467","Trøndelag","hi_tydal","HIUB","UB",2010,2,0.00396120863157894,0.788057417917589,9.06852884149297e-05,0.0180412648961878,0.00568105372437062,1.13020972775526
"468","Trøndelag","hi_tydal","HIUB","UB",2011,3,0.00428106631578948,0.85169108232763,9.06852884149297e-05,0.0180412648961878,0.00691606540358163,1.37590749465858
"469","Trøndelag","hi_tydal","HIUB","UB",2012,4,0.00868540694736842,1.72790681054797,0.000362741153659719,0.0721650595847513,0.0155611471580587,3.09579186298179
"470","Trøndelag","hi_tydal","HIUB","UB",2013,5,0.0126732943157895,2.52127179452039,0.000362741153659719,0.0721650595847513,0.0234652219050091,4.66825757116302
"471","Trøndelag","hi_tydal","HIUB","UB",2014,6,0.0183490216842105,3.6504218774281,0.000816167595734367,0.16237138406569,0.0368033480404879,7.32179345371883
"472","Trøndelag","hi_tydal","HIUB","UB",2015,7,0.0228293694736842,4.54175874926008,0.00145096461463888,0.288660238339006,0.0316162989878017,6.2898628327249
"473","Trøndelag","hi_tydal","HIUB","UB",2016,8,0.0620862029473684,12.3516576211003,0.00226713221037324,0.451031622404695,0.0632325979756033,12.5797256654498
"474","Trøndelag","hi_tydal","HIUB","UB",2017,9,0.0729004406315789,14.5030818501163,0.00226713221037324,0.451031622404695,0.0496474695042822,9.87705022951331
"475","Trøndelag","hi_tydal","HIUB","UB",2018,10,0.0803810406315789,15.9912999342328,0.00326467038293747,0.649485536262762,0.0573045419153905,11.4003763843139
"476","Hedmark","halvard_pramhus","HPB","B",2013,1,0.00204654736842105,0.407147662444901,0.0173064469219583,3.44300821873398,0.00083108616662341,0.165339339441763
"477","Hedmark","halvard_pramhus","HPB","B",2014,2,0.00219515789473684,0.436712787268209,0.0267917111003393,5.33004156938625,0.00083108616662341,0.165339339441763
"478","Hedmark","halvard_pramhus","HPB","B",2015,3,0.00247944210526316,0.493269333953509,0.0299534658264663,5.95905268627035,0.00083108616662341,0.165339339441763
"479","Hedmark","halvard_pramhus","HPB","B",2016,4,0.0034066,0.677721536421063,0.0447637905962191,8.90547318114846,0.00083108616662341,0.165339339441763
"480","Hedmark","halvard_pramhus","HPB","B",2017,5,0.00304801052631579,0.606382427324109,0.0507544837615123,10.0972837184025,0.00098150791590968,0.195264795626062
"481","Hedmark","halvard_pramhus","HPB","B",2018,6,0.00635443157894737,1.26417399541089,0.0577436257876878,11.4877293451989,0.00269070205035038,0.535298164625951
"482","Hedmark","halvard_pramhus","HPUB","UB",2013,1,0.00360471831578948,0.717135923014733,0.00353672624818226,0.703609330951326,0,0
"483","Hedmark","halvard_pramhus","HPUB","UB",2014,2,0.00410603578947368,0.816869865508712,0.00435289384391663,0.865980715017016,0,0
"484","Hedmark","halvard_pramhus","HPUB","UB",2015,3,0.00639573515789473,1.27239108135696,0.00725482307319438,1.44330119169503,0.000247002335842201,0.0491395533806634
"485","Hedmark","halvard_pramhus","HPUB","UB",2016,4,0.00754141978947367,1.50031779678222,0.010338122879302,2.05670419816541,0.000247002335842201,0.0491395533806634
"486","Hedmark","halvard_pramhus","HPUB","UB",2017,5,0.00930210610526315,1.85059520977241,0.0152351284537082,3.03093250255956,0.000494004671684402,0.0982791067613268
"487","Hedmark","halvard_pramhus","HPUB","UB",2018,6,0.00861716,1.7143295117672,0.0171395195104217,3.4097990653795,0.000494004671684402,0.0982791067613268
"488","Trøndelag","selbu_kl","KLB","B",2009,1,0.000593195031578947,0.118012401866678,0.000499224430441104,0.0993175447711722,0.0133259278484298,2.65110911045443
"489","Trøndelag","selbu_kl","KLB","B",2010,2,0.000905134652631579,0.180070817662602,0.00083204071740184,0.165529241285287,0.0131755060991435,2.62118365427013
"490","Trøndelag","selbu_kl","KLB","B",2011,3,0.000846795031578947,0.168464518826809,0.000665632573921472,0.13242339302823,0.0133259278484298,2.65110911045443
"491","Trøndelag","selbu_kl","KLB","B",2012,4,0.00199686871578947,0.397264408529325,0.000665632573921472,0.13242339302823,0.0137771930962886,2.74088547900733
"492","Trøndelag","selbu_kl","KLB","B",2013,5,0.00225046871578947,0.447716525489456,0.00199689772176442,0.397270179084689,0.0137771930962886,2.74088547900733
"493","Trøndelag","selbu_kl","KLB","B",2014,6,0.00250406871578947,0.498168642449586,0.00266253029568589,0.529693572112919,0.0255801907604464,5.08901725594834
"494","Trøndelag","selbu_kl","KLB","B",2015,7,0.00335582164210526,0.667619503094767,0.00199689772176442,0.397270179084689,0.0254297690111601,5.05909179976404
"495","Trøndelag","selbu_kl","KLB","B",2016,8,0.0298336962526316,5.93522528663559,0.0296206495395055,5.89284098975622,0.0167141837529198,3.32518120502929
"496","Trøndelag","selbu_kl","KLB","B",2017,9,0.0381654293052632,7.59277091144614,0.0331152205525932,6.58806380315442,0.016864605502206,3.35510666121358
"497","Trøndelag","selbu_kl","KLB","B",2018,10,0.0356467893894737,7.09170342086308,0.0267917111003393,5.33004156938624,0.00421934207111341,0.839411434016618
"498","Trøndelag","selbu_kl","KLUB","UB",2009,1,0.000198101894736842,0.0394111197290485,0.000181370576829859,0.0360825297923756,0.00395203737347521,0.786232854090613
"499","Trøndelag","selbu_kl","KLUB","UB",2010,2,0.000396909263157895,0.0789625889881762,0.000181370576829859,0.0360825297923756,0.00617505839605502,1.22848883451658
"500","Trøndelag","selbu_kl","KLUB","UB",2011,3,0.000686616000000001,0.136597913007481,0.000725482307319438,0.144330119169503,0.00617505839605502,1.22848883451658
"501","Trøndelag","selbu_kl","KLUB","UB",2012,4,0.00131143915789474,0.260902530679025,0.000725482307319438,0.144330119169503,0.0125971191279522,2.50611722241382
"502","Trøndelag","selbu_kl","KLUB","UB",2013,5,0.00148114,0.294663440513913,0.00262987336403296,0.523196681989447,0.0128441214637944,2.55525677579449
"503","Trøndelag","selbu_kl","KLUB","UB",2014,6,0.00148114,0.294663440513913,0.00262987336403296,0.523196681989447,0.0128441214637944,2.55525677579449
"504","Trøndelag","selbu_kl","KLUB","UB",2015,7,0.00172789242105263,0.343753274926936,0.00262987336403296,0.523196681989447,0.0128441214637944,2.55525677579449
"505","Trøndelag","selbu_kl","KLUB","UB",2016,8,0.00352431831578948,0.701140851233998,0.0514185585312652,10.2293971961385,0.0140791331430054,2.8009545426978
"506","Trøndelag","selbu_kl","KLUB","UB",2017,9,0.00514001747368422,1.02257398564445,0.0625728490063015,12.4484727783696,0.0130911237996366,2.60439632917515
"507","Trøndelag","selbu_kl","KLUB","UB",2018,10,0.00503885010526316,1.00244737718969,0.0601243462190984,11.9613586261725,0.0125971191279522,2.50611722241382
"508","Trøndelag","singsaas","LAB","B",2009,1,0.000473069305263157,0.0941141479471003,0.000499224430441104,0.0993175447711722,0.00599815728004152,1.19329547570156
"509","Trøndelag","singsaas","LAB","B",2010,2,0.000473069305263157,0.0941141479471003,0.000499224430441104,0.0993175447711722,0.00463682844536724,0.922467709186631
"510","Trøndelag","singsaas","LAB","B",2011,3,0.000473069305263157,0.0941141479471003,0.00116485700436258,0.231740937799402,0.00637797819880612,1.26885844659042
"511","Trøndelag","singsaas","LAB","B",2012,4,0.000726669305263157,0.144566264907231,0.00133126514784295,0.264846786056459,0.00837865948611471,1.66688134212369
"512","Trøndelag","singsaas","LAB","B",2013,5,0.000875279831578947,0.174131389730539,0.00133126514784295,0.264846786056459,0.0106180962886063,2.11240313819675
"513","Trøndelag","singsaas","LAB","B",2014,6,0.000875279831578947,0.174131389730539,0.00199689772176442,0.397270179084689,0.012327290423047,2.45243650719664
"514","Trøndelag","singsaas","LAB","B",2015,7,0.00138247983157895,0.2750356236508,0.00282893843916626,0.562799420369976,0.00890890215416558,1.77236976919686
"515","Trøndelag","singsaas","LAB","B",2016,8,0.00223006610526316,0.443657555092903,0.014477508482792,2.880208798364,0.0241017389047496,4.79488860475142
"516","Trøndelag","singsaas","LAB","B",2017,9,0.00508516303157895,1.01166104112995,0.014477508482792,2.880208798364,0.0240547171035557,4.78553391463506
"517","Trøndelag","singsaas","LAB","B",2018,10,0.00538526551578947,1.07136453337528,0.015808773630635,3.14505558442046,0.0159186997145082,3.1669246839494
"518","Trøndelag","singsaas","LAUB","UB",2009,1,0,0,9.06852884149297e-05,0.0180412648961878,0.0155611471580586,3.09579186298178
"519","Trøndelag","singsaas","LAUB","UB",2010,2,0,0,9.06852884149297e-05,0.0180412648961878,0.0167961588372696,3.3414896298851
"520","Trøndelag","singsaas","LAUB","UB",2011,3,0.000246752421052632,0.0490898344130238,0.000272055865244789,0.0541237946885635,0.0177841681806384,3.53804784340775
"521","Trøndelag","singsaas","LAUB","UB",2012,4,0.000246752421052632,0.0490898344130238,0.000362741153659719,0.0721650595847513,0.0175371658447962,3.48890829002709
"522","Trøndelag","singsaas","LAUB","UB",2013,5,0.000528307578947368,0.105103453327982,0.00108822346097916,0.216495178754254,0.0195131845315338,3.8820247170724
"523","Trøndelag","singsaas","LAUB","UB",2014,6,0.00059895747368421,0.119158803298345,0.00108822346097916,0.216495178754254,0.019760186867376,3.93116427045306
"524","Trøndelag","singsaas","LAUB","UB",2015,7,0.000669607368421052,0.133214153268708,0.00145096461463888,0.288660238339005,0.0207481962107448,4.12772248397571
"525","Trøndelag","singsaas","LAUB","UB",2016,8,0.000740257263157894,0.147269503239071,0.00607591432380029,1.20876474804458,0.00839807941863483,1.67074481494255
"526","Trøndelag","singsaas","LAUB","UB",2017,9,0.000924511368421052,0.183925692786079,0.00716413778477945,1.42525992679884,0.0187721775240073,3.73460605693042
"527","Trøndelag","singsaas","LAUB","UB",2018,10,0.000952912421052631,0.18957590268024,0.00779893480368395,1.55154878107215,0.0118561121204256,2.35869856227184
"528","Trøndelag","malvik","MAB","B",2009,1,0.00127722004210526,0.254094853896364,0,0,0.0060620685180379,1.20601021250937
"529","Trøndelag","malvik","MAB","B",2010,2,0.00138330922105263,0.275200625443907,0,0,0.0094804567869193,1.88607695050914
"530","Trøndelag","malvik","MAB","B",2011,3,0.00150316463157895,0.299045101745871,0,0,0.012684512068518,2.52350349551681
"531","Trøndelag","malvik","MAB","B",2012,4,0.00191899402105263,0.381771730267899,0,0,0.0263299961069297,5.23818629001027
"532","Trøndelag","malvik","MAB","B",2013,5,0.00193495966315789,0.384947993843759,0,0,0.0310590449000778,6.17900065445064
"533","Trøndelag","malvik","MAB","B",2014,6,0.00248658568421053,0.49469050382956,0,0,0.0433733324682066,8.62885032585409
"534","Trøndelag","malvik","MAB","B",2015,7,0.00206760454736842,0.411336855091206,0,0,0.0456127692706981,9.07437212192714
"535","Trøndelag","malvik","MAB","B",2016,8,0.00495583048421053,0.985931148359508,0,0,0.0410380288087205,8.16425642456933
"536","Trøndelag","malvik","MAB","B",2017,9,0.0056093568,1.11594607785767,0,0,0.054213534907864,10.7854400788395
"537","Trøndelag","malvik","MAB","B",2018,10,0.00579811747368421,1.15349882070542,0,0,0.052353919024137,10.4154812536553
"538","Trøndelag","malvik","MAUB","UB",2009,1,0.000861307578947369,0.171351698389983,0.000453426442074649,0.0902063244809391,0.00345803270179081,0.687953747329287
"539","Trøndelag","malvik","MAUB","UB",2010,2,0.00185471894736842,0.368984610649852,0.00126959403780902,0.25257770854663,0.00444604204515962,0.884511960851941
"540","Trøndelag","malvik","MAUB","UB",2011,3,0.00228468105263158,0.454522853643389,0.00299261451769268,0.595361741574198,0.00691606540358163,1.37590749465858
"541","Trøndelag","malvik","MAUB","UB",2012,4,0.0048424267368421,0.963370189660971,0.00634797018904509,1.26288854273315,0.0192661821956917,3.83288516369174
"542","Trøndelag","malvik","MAUB","UB",2013,5,0.00597820989473684,1.18932706948531,0.00843373182258847,1.67783763534547,0.0321103036594861,6.38814193948624
"543","Trøndelag","malvik","MAUB","UB",2014,6,0.0103250429473684,2.05410202838725,0.0112449757634513,2.23711684712729,0.0276642616143265,5.5036299786343
"544","Trøndelag","malvik","MAUB","UB",2015,7,0.0122600018947368,2.43904987982921,0.0123331992244304,2.45361202588154,0.0496474695042823,9.87705022951332
"545","Trøndelag","malvik","MAUB","UB",2016,8,0.0247668551578947,4.92720927902494,0.0208576163354338,4.1494909261232,0.045695432130807,9.0908173754227
